235.133, 1955, Lipiec 
310.224, 1955, Sierpieñ 
212.781, 1955, Wrzesieñ 
118.858, 1955, PaŸdziernik 
24.0462, 1955, Listopad 
8.12614, 1955, Grudzieñ 
12.7513, 1956, Styczeñ 
7.57189, 1956, Luty 
20.4184, 1956, Marzec 
27.9763, 1956, Kwiecieñ 
68.408, 1956, Maj 
201.446, 1956, Czerwiec 
324.902, 1956, Lipiec 
254.245, 1956, Sierpieñ 
175.611, 1956, Wrzesieñ 
114.903, 1956, PaŸdziernik 
43.1264, 1956, Listopad 
8.88818, 1956, Grudzieñ 
24.5157, 1957, Styczeñ 
6.44965, 1957, Luty 
20.791, 1957, Marzec 
26.74, 1957, Kwiecieñ 
44.3825, 1957, Maj 
138.182, 1957, Czerwiec 
263.331, 1957, Lipiec 
246.605, 1957, Sierpieñ 
109.015, 1957, Wrzesieñ 
57.6985, 1957, PaŸdziernik 
24.3356, 1957, Listopad 
9.84536, 1957, Grudzieñ 
11.2464, 1958, Styczeñ 
9.29542, 1958, Luty 
11.9069, 1958, Marzec 
32.7263, 1958, Kwiecieñ 
47.5292, 1958, Maj 
89.6983, 1958, Czerwiec 
302.338, 1958, Lipiec 
282.335, 1958, Sierpieñ 
191.385, 1958, Wrzesieñ 
87.6363, 1958, PaŸdziernik 
33.5554, 1958, Listopad 
7.76899, 1958, Grudzieñ 
21.4041, 1959, Styczeñ 
10.9499, 1959, Luty 
12.2555, 1959, Marzec 
31.544, 1959, Kwiecieñ 
66.7905, 1959, Maj 
166.933, 1959, Czerwiec 
303.745, 1959, Lipiec 
249.859, 1959, Sierpieñ 
209.805, 1959, Wrzesieñ 
103.229, 1959, PaŸdziernik 
21.667, 1959, Listopad 
4.07904, 1959, Grudzieñ 
12.5745, 1960, Styczeñ 
2.12844, 1960, Luty 
22.604, 1960, Marzec 
16.4202, 1960, Kwiecieñ 
46.0202, 1960, Maj 
130.882, 1960, Czerwiec 
285.57, 1960, Lipiec 
223.934, 1960, Sierpieñ 
150.146, 1960, Wrzesieñ 
58.7067, 1960, PaŸdziernik 
30.2244, 1960, Listopad 
5.54462, 1960, Grudzieñ 
21.6967, 1961, Styczeñ 
22.6308, 1961, Luty 
9.01449, 1961, Marzec 
20.9212, 1961, Kwiecieñ 
60.9438, 1961, Maj 
183.215, 1961, Czerwiec 
276.806, 1961, Lipiec 
273.872, 1961, Sierpieñ 
202.896, 1961, Wrzesieñ 
103.022, 1961, PaŸdziernik 
15.0559, 1961, Listopad 
7.60953, 1961, Grudzieñ 
14.1812, 1962, Styczeñ 
15.6825, 1962, Luty 
15.1378, 1962, Marzec 
33.2085, 1962, Kwiecieñ 
53.9502, 1962, Maj 
112.875, 1962, Czerwiec 
268.185, 1962, Lipiec 
243.415, 1962, Sierpieñ 
221.185, 1962, Wrzesieñ 
69.9775, 1962, PaŸdziernik 
17.0842, 1962, Listopad 
27.7336, 1962, Grudzieñ 
7.03661, 1963, Styczeñ 
8.05443, 1963, Luty 
22.2656, 1963, Marzec 
37.1044, 1963, Kwiecieñ 
44.2707, 1963, Maj 
142.951, 1963, Czerwiec 
254.934, 1963, Lipiec 
283.277, 1963, Sierpieñ 
163.17, 1963, Wrzesieñ 
95.3509, 1963, PaŸdziernik 
20.6819, 1963, Listopad 
10.7712, 1963, Grudzieñ 
4.78518, 1964, Styczeñ 
7.51357, 1964, Luty 
11.071, 1964, Marzec 
29.4254, 1964, Kwiecieñ 
47.1444, 1964, Maj 
134.688, 1964, Czerwiec 
319.585, 1964, Lipiec 
274.751, 1964, Sierpieñ 
191.206, 1964, Wrzesieñ 
65.5413, 1964, PaŸdziernik 
23.7254, 1964, Listopad 
7.04819, 1964, Grudzieñ 
7.72995, 1965, Styczeñ 
13.3311, 1965, Luty 
15.5415, 1965, Marzec 
28.1512, 1965, Kwiecieñ 
32.7783, 1965, Maj 
104.735, 1965, Czerwiec 
276.244, 1965, Lipiec 
208.871, 1965, Sierpieñ 
129.673, 1965, Wrzesieñ 
30.9342, 1965, PaŸdziernik 
16.4969, 1965, Listopad 
18.5913, 1965, Grudzieñ 
14.0038, 1966, Styczeñ 
10.702, 1966, Luty 
9.65287, 1966, Marzec 
15.6501, 1966, Kwiecieñ 
48.0747, 1966, Maj 
150.893, 1966, Czerwiec 
239.374, 1966, Lipiec 
208.13, 1966, Sierpieñ 
144.664, 1966, Wrzesieñ 
50.1793, 1966, PaŸdziernik 
55.6283, 1966, Listopad 
16.2718, 1966, Grudzieñ 
8.49683, 1967, Styczeñ 
5.19006, 1967, Luty 
45.7922, 1967, Marzec 
24.1253, 1967, Kwiecieñ 
34.3153, 1967, Maj 
150.108, 1967, Czerwiec 
288.632, 1967, Lipiec 
251.185, 1967, Sierpieñ 
154.182, 1967, Wrzesieñ 
38.4393, 1967, PaŸdziernik 
11.3594, 1967, Listopad 
38.2752, 1967, Grudzieñ 
16.0685, 1968, Styczeñ 
13.9642, 1968, Luty 
20.1336, 1968, Marzec 
32.7424, 1968, Kwiecieñ 
36.9797, 1968, Maj 
153.015, 1968, Czerwiec 
